	ID_TWEET	DATATIME	LATITUDE	LONGITUDE	cluster
658	715591955284156416	2016-03-31 14:29:51	-49.26562728	-25.42838833	2
659	715591661896732672	2016-03-31 14:28:41	-49.27186865	-25.43228746	2
663	715590007306764289	2016-03-31 14:22:07	-49.29274577	-25.44732682	19
665	715589114729533440	2016-03-31 14:18:34	-49.2725637	-25.4274672	2
666	715588887658176512	2016-03-31 14:17:40	-49.2947502	-25.445076	19
667	715588753113411584	2016-03-31 14:17:08	-49.29370591	-25.43968627	19
668	715588618581094401	2016-03-31 14:16:36	-49.26883221	-25.43947676	2
670	715588595218821121	2016-03-31 14:16:30	-49.27980374	-25.442617	2
671	715588583692832768	2016-03-31 14:16:28	-49.25	-25.4167	1
672	715588522216923139	2016-03-31 14:16:13	-49.26878929	-25.439438	2
673	715588369502306304	2016-03-31 14:15:36	-49.2845069	-25.43868207	2
676	715587952496214018	2016-03-31 14:13:57	-49.25	-25.4167	1
677	715587807205531648	2016-03-31 14:13:22	-49.27780654	-25.43885019	2
679	715587203183878145	2016-03-31 14:10:58	-49.3224016	-25.5787233	20
681	715587022694522880	2016-03-31 14:10:15	-49.2772007	-25.44096878	2
683	715586664337424385	2016-03-31 14:08:50	-49.27943766	-25.43486007	2
685	715586281875587072	2016-03-31 14:07:19	-49.27403176	-25.43185432	2
687	715585933047963648	2016-03-31 14:05:56	-49.28540302	-25.43537554	2
688	715585196947537920	2016-03-31 14:03:00	-49.25	-25.4167	1
689	715585092069027840	2016-03-31 14:02:35	-49.25	-25.4167	1
690	715585019432067074	2016-03-31 14:02:18	-49.25	-25.4167	1
692	715584947638181890	2016-03-31 14:02:01	-49.28202	-25.443542	2
693	715584946551840768	2016-03-31 14:02:00	-49.25	-25.4167	1
695	715584930512773120	2016-03-31 14:01:57	-49.3227283	-25.5790799	20
696	715584933838909440	2016-03-31 14:01:57	-49.27065611	-25.42379964	2
697	715584861126397954	2016-03-31 14:01:40	-49.25	-25.4167	1
698	715584824812109824	2016-03-31 14:01:31	-49.3227283	-25.5790799	20
699	715584781082353664	2016-03-31 14:01:21	-49.3227283	-25.5790799	20
700	715584778305740800	2016-03-31 14:01:20	-49.25	-25.4167	1
701	715584672873517056	2016-03-31 14:00:55	-49.27475452	-25.42409033	2
703	715584311915839488	2016-03-31 13:59:29	-49.25	-25.4167	1
704	715583864295567360	2016-03-31 13:57:42	-49.3225444	-25.5788138	20
705	715583850395656195	2016-03-31 13:57:39	-49.3225444	-25.5788138	20
706	715583812860846080	2016-03-31 13:57:30	-49.3225444	-25.5788138	20
707	715583785178423296	2016-03-31 13:57:23	-49.3225484	-25.5788158	20
708	715583740462891008	2016-03-31 13:57:13	-49.3225484	-25.5788158	20
713	715582824825360384	2016-03-31 13:53:34	-49.26483314	-25.43901887	2
720	715581393477173249	2016-03-31 13:47:53	-49.2803879	-25.43785591	2
721	715581355308920832	2016-03-31 13:47:44	-49.28465871	-25.43632692	2
722	715581185968119809	2016-03-31 13:47:04	-49.26682502	-25.43152144	2
724	715580398563168256	2016-03-31 13:43:56	-49.28477526	-25.43772311	2
725	715580393974530048	2016-03-31 13:43:55	-49.28591241	-25.44192324	2
726	715580324613230592	2016-03-31 13:43:38	-49.2767	-25.44	2
728	715580187933585408	2016-03-31 13:43:06	-49.26561356	-25.44213139	2
730	715579862061355008	2016-03-31 13:41:48	-49.2761405	-25.43552033	2
731	715579542509727744	2016-03-31 13:40:32	-49.25	-25.4167	1
734	715579405926420480	2016-03-31 13:39:59	-49.25	-25.4167	1
735	715579385538019329	2016-03-31 13:39:54	-49.257267	-25.4342213	2
736	715579109208944640	2016-03-31 13:38:49	-49.25	-25.4167	1
739	715577637008179200	2016-03-31 13:32:58	-49.28358031	-25.44094136	2
740	715577590933794816	2016-03-31 13:32:47	-49.25	-25.4167	1
742	715576804254162945	2016-03-31 13:29:39	-49.25	-25.4167	1
745	715576750814720000	2016-03-31 13:29:26	-49.3225466	-25.5788733	20
746	715576718820524037	2016-03-31 13:29:19	-49.3225631	-25.5788188	20
749	715576668396601344	2016-03-31 13:29:07	-49.3225631	-25.5788188	20
750	715576664671932416	2016-03-31 13:29:06	-49.2767	-25.44	2
751	715576624503263232	2016-03-31 13:28:56	-49.3225466	-25.5788733	20
752	715576620032135168	2016-03-31 13:28:55	-49.2907639	-25.4436588	19
753	715576559281766401	2016-03-31 13:28:41	-49.3225466	-25.5788733	20
754	715576531498770432	2016-03-31 13:28:34	-49.32257	-25.5787366	20
755	715576506894979073	2016-03-31 13:28:28	-49.25	-25.4167	1
756	715576471960555520	2016-03-31 13:28:20	-49.32257	-25.5787366	20
757	715576400414007296	2016-03-31 13:28:03	-49.32257	-25.5787366	20
760	715575640339177472	2016-03-31 13:25:02	-49.25	-25.4167	1
761	715575350890262528	2016-03-31 13:23:53	-49.269717	-25.4264077	2
765	715575015232643072	2016-03-31 13:22:33	-49.26310321	-25.42783224	2
770	715574430374735878	2016-03-31 13:20:13	-49.25	-25.4167	1
771	715574353912545280	2016-03-31 13:19:55	-49.2634051	-25.43823169	2
774	715573854677164032	2016-03-31 13:17:56	-49.27925919	-25.44944815	2
775	715572924095328256	2016-03-31 13:14:14	-49.25	-25.4167	1
776	715572554736467969	2016-03-31 13:12:46	-49.27864039	-25.43602609	2
780	715571786314813440	2016-03-31 13:09:43	-49.27943766	-25.43486007	2
783	715571290690560000	2016-03-31 13:07:45	-49.27216985	-25.42689894	2
784	715571228854132736	2016-03-31 13:07:30	-49.28070903	-25.44108505	2
785	715571146029195264	2016-03-31 13:07:10	-49.2607744	-25.4336719	2
786	715570983848001536	2016-03-31 13:06:31	-49.2851715	-25.4353714	2
787	715570435568570368	2016-03-31 13:04:21	-49.2803978	-25.43458331	2
788	715570398717472768	2016-03-31 13:04:12	-49.27037716	-25.43327592	2
790	715569899498774529	2016-03-31 13:02:13	-49.2845764	-25.440258	2
791	715569846721855488	2016-03-31 13:02:00	-49.2684608	-25.4362937	2
792	715569564067737600	2016-03-31 13:00:53	-49.27033424	-25.42289848	2
793	715569482220048384	2016-03-31 13:00:33	-49.2732125	-25.4387981	2
794	715569444152549376	2016-03-31 13:00:24	-49.26228167	-25.4245094	2
795	715569421503303680	2016-03-31 13:00:19	-49.2263459	-25.4500345	21
796	715569205605564416	2016-03-31 12:59:27	-49.25	-25.4167	1
800	715568993612996609	2016-03-31 12:58:37	-49.272274	-25.42925	2
804	715568575344427008	2016-03-31 12:56:57	-49.25	-25.4167	1
805	715568470210031617	2016-03-31 12:56:32	-49.26560748	-25.43682206	2
807	715568384965013505	2016-03-31 12:56:12	-49.26963138	-25.42957539	2
808	715568160758501376	2016-03-31 12:55:18	-49.27695233	-25.43514801	2
809	715567992071917570	2016-03-31 12:54:38	-49.277436	-25.440988	2
810	715567820520734720	2016-03-31 12:53:57	-49.26909188	-25.42965331	2
812	715567770587570176	2016-03-31 12:53:45	-49.28275926	-25.44379648	2
813	715567672969326592	2016-03-31 12:53:22	-49.26651478	-25.43812035	2
815	715567554744418305	2016-03-31 12:52:54	-49.26645041	-25.42372212	2
816	715567492526129156	2016-03-31 12:52:39	-49.26878929	-25.439438	2
817	715567352780300288	2016-03-31 12:52:06	-49.26733017	-25.43814941	2
823	715566617426526208	2016-03-31 12:49:10	-49.26209	-25.43204	2
825	715565542325809152	2016-03-31 12:44:54	-49.27047372	-25.42328608	2
828	715565234782478337	2016-03-31 12:43:41	-49.2767	-25.44	2
829	715565026778750976	2016-03-31 12:42:51	-49.25	-25.4167	1
831	715564708598792192	2016-03-31 12:41:35	-49.261923	-25.429305	2
832	715564616403783681	2016-03-31 12:41:13	-49.27980374	-25.442617	2
835	715564247841959936	2016-03-31 12:39:45	-49.28769536	-25.45038242	2
837	715563594251911168	2016-03-31 12:37:10	-49.27406693	-25.43173599	2
838	715563384347996160	2016-03-31 12:36:20	-49.25	-25.4167	1
839	715563184590028801	2016-03-31 12:35:32	-49.228828	-25.451501	21
841	715563000208498689	2016-03-31 12:34:48	-49.28540302	-25.43537554	2
842	715562957011357697	2016-03-31 12:34:38	-49.2665395	-25.4379206	2
844	715562925742796805	2016-03-31 12:34:30	-49.25	-25.4167	1
847	715562568388112386	2016-03-31 12:33:05	-49.2664666	-25.4382132	2
848	715562268470165504	2016-03-31 12:31:53	-49.25	-25.4167	1
853	715561247895326721	2016-03-31 12:27:50	-49.27191138	-25.42976842	2
857	715560290872594432	2016-03-31 12:24:02	-49.26894834	-25.41974105	2
858	715560173327278080	2016-03-31 12:23:34	-49.2287472	-25.45151737	21
860	715559976320806912	2016-03-31 12:22:47	-49.2733	-25.4284	2
861	715559762528587777	2016-03-31 12:21:56	-49.2701313	-25.44071558	2
862	715559597273128960	2016-03-31 12:21:17	-49.26775932	-25.41989652	2
863	715559415437459457	2016-03-31 12:20:33	-49.22888339	-25.451272	21
865	715559306154885120	2016-03-31 12:20:07	-49.2288758	-25.45163431	21
866	715559240203694081	2016-03-31 12:19:51	-49.2915673	-25.44468823	2
868	715559202324946952	2016-03-31 12:19:42	-49.27716024	-25.43660232	2
870	715558908073492480	2016-03-31 12:18:32	-49.26668644	-25.43854665	2
872	715558523443216385	2016-03-31 12:17:01	-49.28477526	-25.43772311	2
876	715558383781224449	2016-03-31 12:16:27	-49.25	-25.4167	1
880	715557614705205248	2016-03-31 12:13:24	-49.25	-25.4167	1
882	715557485806034944	2016-03-31 12:12:53	-49.26641422	-25.43794562	2
883	715556919008694272	2016-03-31 12:10:38	-49.2668581	-25.43854665	2
890	715555802082316289	2016-03-31 12:06:12	-49.27528907	-25.43313735	2
892	715555598402732033	2016-03-31 12:05:23	-49.28560106	-25.44502617	2
895	715554508261224449	2016-03-31 12:01:03	-49.22871258	-25.45163403	21
896	715554217310699520	2016-03-31 11:59:54	-49.27193284	-25.42979749	2
900	715554022413963264	2016-03-31 11:59:07	-49.25	-25.4167	1
903	715553239912091648	2016-03-31 11:56:01	-49.26860682	-25.4386861	2
908	715552810968940544	2016-03-31 11:54:19	-49.2851279	-25.4419055	2
911	715551663524876288	2016-03-31 11:49:45	-49.27040353	-25.42159416	2
918	715550197514944512	2016-03-31 11:43:56	-49.24906939	-25.41172679	1
919	715550129667727360	2016-03-31 11:43:39	-49.2767	-25.44	2
923	715548943120203776	2016-03-31 11:38:56	-49.28744746	-25.44593877	2
927	715547135068999680	2016-03-31 11:31:45	-49.25	-25.4167	1
934	715544616037126145	2016-03-31 11:21:45	-49.25	-25.4167	1
935	715544329037746176	2016-03-31 11:20:36	-49.26795144	-25.43306764	2
936	715544040998060036	2016-03-31 11:19:28	-49.25	-25.4167	1
937	715543768355770368	2016-03-31 11:18:23	-49.25067902	-25.4221136	1
939	715542991084109824	2016-03-31 11:15:17	-49.28399696	-25.44425419	2
942	715542737714601984	2016-03-31 11:14:17	-49.2703628	-25.4262272	2
944	715542652482142208	2016-03-31 11:13:57	-49.2708359	-25.436718	2
945	715542094543208452	2016-03-31 11:11:44	-49.2819643	-25.43887606	2
948	715541402436894722	2016-03-31 11:08:59	-49.26733976	-25.42895475	2
949	715541259679637504	2016-03-31 11:08:25	-49.25267458	-25.41412881	1
960	715539026627981312	2016-03-31 10:59:32	-49.27267053	-25.43149961	2
966	715536257640693762	2016-03-31 10:48:32	-49.28831747	-25.45183312	2
968	715534345742770176	2016-03-31 10:40:56	-49.26910178	-25.44192652	2
972	715532661859549189	2016-03-31 10:34:15	-49.2691341	-25.4388117	2
982	715531131077148672	2016-03-31 10:28:10	-49.25	-25.4167	1
985	715530807788625920	2016-03-31 10:26:53	-49.26645329	-25.4218155	2
992	715529577121058817	2016-03-31 10:21:59	-49.2733	-25.4284	2
998	715527774014935040	2016-03-31 10:14:49	-49.2741118	-25.4340036	2
1000	715527311320346624	2016-03-31 10:12:59	-49.25267458	-25.41412881	1
1003	715526993039790081	2016-03-31 10:11:43	-49.2740966	-25.4339976	2
1004	715526884629417984	2016-03-31 10:11:17	-49.2740966	-25.4339976	2
1005	715526814534344706	2016-03-31 10:11:01	-49.2740966	-25.4339976	2
1006	715526307598188544	2016-03-31 10:09:00	-49.24919073	-25.42288757	1
1008	715525573213335552	2016-03-31 10:06:05	-49.27352686	-25.42980705	2
1009	715525367927164928	2016-03-31 10:05:16	-49.25	-25.4167	1
1010	715525185739292674	2016-03-31 10:04:32	-49.26733017	-25.43814941	2
1012	715523882472579077	2016-03-31 09:59:22	-49.27588105	-25.43377006	2
1014	715523044140257281	2016-03-31 09:56:02	-49.26327467	-25.42833439	2
1015	715522987236175873	2016-03-31 09:55:48	-49.2643738	-25.4290657	2
1017	715522471252860928	2016-03-31 09:53:45	-49.2708359	-25.436718	2
1021	715521360513134592	2016-03-31 09:49:20	-49.26310321	-25.4250926	2
1024	715521008569094144	2016-03-31 09:47:56	-49.26901488	-25.43927883	2
1025	715520831309406208	2016-03-31 09:47:14	-49.25	-25.4167	1
1030	715518355424223232	2016-03-31 09:37:24	-49.2691341	-25.4388117	2
1033	715517836299542528	2016-03-31 09:35:20	-49.27822203	-25.43525116	2
1037	715517342634156032	2016-03-31 09:33:22	-49.25	-25.4167	1
1038	715516745335894016	2016-03-31 09:31:00	-49.2690897	-25.44005807	2
1039	715516287867166724	2016-03-31 09:29:11	-49.2767	-25.44	2
1041	715515972627640320	2016-03-31 09:27:56	-49.26645041	-25.42372212	2
1043	715515335324082176	2016-03-31 09:25:24	-49.2544494	-25.4014262	22
1045	715515120064020480	2016-03-31 09:24:32	-49.2514543	-25.44920846	23
1046	715515035297136640	2016-03-31 09:24:12	-49.26111867	-25.42034833	2
1047	715514851255300098	2016-03-31 09:23:28	-49.25124649	-25.44915502	23
1049	715514535260590080	2016-03-31 09:22:13	-49.2515121	-25.45099002	23
1050	715514511986401281	2016-03-31 09:22:07	-49.2544494	-25.4014262	22
1053	715513514161528832	2016-03-31 09:18:10	-49.2803978	-25.43458331	2
1054	715513119406206976	2016-03-31 09:16:35	-49.257177	-25.403733	22
1055	715512862396047361	2016-03-31 09:15:34	-49.25	-25.4167	1
1056	715512618430152704	2016-03-31 09:14:36	-49.26095536	-25.43057773	2
1058	715512570145320961	2016-03-31 09:14:24	-49.27221514	-25.43222855	2
1060	715510125423779840	2016-03-31 09:04:42	-49.26901488	-25.43927883	2
1063	715509385993265153	2016-03-31 09:01:45	-49.26300918	-25.42795135	2
1064	715508620767731712	2016-03-31 08:58:43	-49.2544494	-25.4014262	22
1068	715508069472534532	2016-03-31 08:56:31	-49.2544494	-25.4014262	22
1073	715507401961652225	2016-03-31 08:53:52	-49.25	-25.4167	1
1082	715504828617613312	2016-03-31 08:43:39	-49.2767	-25.44	2
1089	715504031809056768	2016-03-31 08:40:29	-49.25479929	-25.40938128	22
1095	715502063040479232	2016-03-31 08:32:39	-49.24923267	-25.44995098	23
1096	715501845259616257	2016-03-31 08:31:47	-49.25969124	-25.40240746	22
1097	715501727257075714	2016-03-31 08:31:19	-49.27531242	-25.43518465	2
1101	715501205623939072	2016-03-31 08:29:15	-49.2767	-25.44	2
1107	715500665309626368	2016-03-31 08:27:06	-49.27075001	-25.43319799	2
1109	715500286392008704	2016-03-31 08:25:36	-49.253716	-25.4014056	22
1112	715499437339066368	2016-03-31 08:22:13	-49.26647361	-25.43956915	2
1114	715499188105162752	2016-03-31 08:21:14	-49.2544494	-25.4014262	22
1115	715499177061584897	2016-03-31 08:21:11	-49.27923444	-25.44250444	2
1116	715498976661757952	2016-03-31 08:20:24	-49.26741936	-25.42913835	2
1118	715498633504772096	2016-03-31 08:19:02	-49.26741936	-25.42913835	2
1120	715498287718121472	2016-03-31 08:17:39	-49.25	-25.4167	1
1121	715498280877236225	2016-03-31 08:17:38	-49.26968	-25.4282608	2
1122	715498281816756224	2016-03-31 08:17:38	-49.27668997	-25.43887714	2
1126	715496956374724609	2016-03-31 08:12:22	-49.28199685	-25.42241789	26
1129	715496579143229440	2016-03-31 08:10:52	-49.26760208	-25.39019267	24
1130	715496469311172608	2016-03-31 08:10:26	-49.26421881	-25.38891123	24
1131	715496345344352256	2016-03-31 08:09:56	-49.26765157	-25.39207922	24
1132	715496268601155588	2016-03-31 08:09:38	-49.26727046	-25.38797223	24
1133	715496184111054848	2016-03-31 08:09:18	-49.2673744	-25.38839716	24
1141	715495742178197504	2016-03-31 08:07:32	-49.26811682	-25.38859512	24
1142	715495657688014849	2016-03-31 08:07:12	-49.26782975	-25.42543303	2
1143	715495600398196737	2016-03-31 08:06:59	-49.2515121	-25.45099002	23
1146	715495458181918721	2016-03-31 08:06:25	-49.26782975	-25.42858615	2
1148	715495400820645888	2016-03-31 08:06:11	-49.27376446	-25.36966881	25
1150	715495301017169920	2016-03-31 08:05:47	-49.26709229	-25.38757095	24
1152	715495206615957504	2016-03-31 08:05:25	-49.26649332	-25.38425868	24
1153	715495128132091904	2016-03-31 08:05:06	-49.26751299	-25.38638335	24
1155	715495004135931904	2016-03-31 08:04:36	-49.27382112	-25.37582547	25
1156	715494909822812160	2016-03-31 08:04:14	-49.27334368	-25.38030387	25
1158	715494794361970689	2016-03-31 08:03:46	-49.27226464	-25.3808042	25
1160	715494638304567296	2016-03-31 08:03:09	-49.25	-25.4167	1
1162	715494510101446657	2016-03-31 08:02:39	-49.27565043	-25.3698752	25
1165	715494344627732480	2016-03-31 08:01:59	-49.2736189	-25.4384852	2
1166	715494325384323072	2016-03-31 08:01:55	-49.27433371	-25.37144053	25
1173	715494056860774400	2016-03-31 08:00:51	-49.27729885	-25.37715225	25
1174	715494047771701248	2016-03-31 08:00:48	-49.275814	-25.43136958	2
1176	715493957975875584	2016-03-31 08:00:27	-49.2762395	-25.36901415	25
1178	715493803726139393	2016-03-31 07:59:50	-49.27449211	-25.37330447	25
1179	715493760185053184	2016-03-31 07:59:40	-49.27530887	-25.43460069	2
1181	715493626919395328	2016-03-31 07:59:08	-49.27620485	-25.36633815	25
1187	715493186546831360	2016-03-31 07:57:23	-49.27026987	-25.42812122	2
1188	715493171933806592	2016-03-31 07:57:20	-49.25	-25.4167	1
1189	715493144356339712	2016-03-31 07:57:13	-49.27472476	-25.36465596	25
1191	715493008540626944	2016-03-31 07:56:41	-49.27166462	-25.36890399	25
1194	715492902546378752	2016-03-31 07:56:15	-49.27376941	-25.36544149	25
1199	715492109881634817	2016-03-31 07:53:06	-49.28388309	-25.42545754	26
1200	715491955866775552	2016-03-31 07:52:30	-49.25272102	-25.40656241	22
1202	715491637485416450	2016-03-31 07:51:14	-49.26421881	-25.38891123	24
1203	715491066724483072	2016-03-31 07:48:58	-49.27728117	-25.43450642	2
1204	715490665338023936	2016-03-31 07:47:22	-49.25194911	-25.40596719	22
1205	715490576582348800	2016-03-31 07:47:01	-49.28046216	-25.42520101	26
1208	715490245488148482	2016-03-31 07:45:42	-49.2647858	-25.4323997	2
1213	715489726732455936	2016-03-31 07:43:38	-49.2767	-25.44	2
1214	715489579248197632	2016-03-31 07:43:03	-49.25	-25.4167	1
1217	715488983023652864	2016-03-31 07:40:41	-49.35895443	-25.44594854	27
1221	715488590956875776	2016-03-31 07:39:07	-49.27357636	-25.44004875	2
1222	715488134885019648	2016-03-31 07:37:19	-49.25046965	-25.4506782	23
1223	715488124848070661	2016-03-31 07:37:16	-49.2710638	-25.43106679	2
1226	715487766641909760	2016-03-31 07:35:51	-49.27368164	-25.43835288	2
1229	715487522827014144	2016-03-31 07:34:53	-49.28653654	-25.42545444	26
1231	715487322221912064	2016-03-31 07:34:05	-49.35895443	-25.44594854	27
1232	715487209252519936	2016-03-31 07:33:38	-49.27373476	-25.42870189	2
1234	715486088190537728	2016-03-31 07:29:11	-49.27275657	-25.42951691	2
1235	715485953515585536	2016-03-31 07:28:39	-49.27275657	-25.42951691	2
1237	715485845977825280	2016-03-31 07:28:13	-49.27278481	-25.42951746	2
1239	715485609993773056	2016-03-31 07:27:17	-49.27277164	-25.42952431	2
1243	715484902351704064	2016-03-31 07:24:28	-49.28028394	-25.43251826	2
1250	715482272070131712	2016-03-31 07:14:01	-49.35895443	-25.44594854	27
1251	715482216214568960	2016-03-31 07:13:48	-49.27997701	-25.4350581	2
1252	715482051747536896	2016-03-31 07:13:08	-49.35835233	-25.44887129	27
1254	715481955697971202	2016-03-31 07:12:45	-49.35835233	-25.44887129	27
1255	715481536594771969	2016-03-31 07:11:05	-49.25299317	-25.41010904	22
1258	715480973928828929	2016-03-31 07:08:51	-49.28048357	-25.42348787	26
1259	715480562836709376	2016-03-31 07:07:13	-49.27238839	-25.42420988	2
1261	715479685182820352	2016-03-31 07:03:44	-49.2837257	-25.4211388	26
1266	715478670480003074	2016-03-31 06:59:42	-49.27392781	-25.43802367	2
1272	715474628978683904	2016-03-31 06:43:39	-49.2767	-25.44	2
1276	715474398279413760	2016-03-31 06:42:44	-49.2781502	-25.43776187	2
1279	715473454682615808	2016-03-31 06:38:59	-49.28087306	-25.43036951	2
1280	715472897226059777	2016-03-31 06:36:46	-49.2806983	-25.43034978	2
1281	715470612408324101	2016-03-31 06:27:41	-49.35834213	-25.44638492	27
1282	715470555982376961	2016-03-31 06:27:28	-49.35895443	-25.44594854	27
1296	715459516716847104	2016-03-31 05:43:36	-49.2767	-25.44	2
1309	715414741586481152	2016-03-31 02:45:40	-49.25	-25.4167	29
